ID;Name;Description
26492;Blood Raider Advanced Rune;+ Reaper Shadowbind Talent [Shadowtouch] Lv1 Additional Attributes Rarity: ★★★☆☆
26493;Blood Raider Advanced Rune;+ Reaper Shadowbind Talent [Hardskin] Lv1 Additional Attributes Rarity: ★☆☆☆☆
26494;Blood Raider Advanced Rune;+ Reaper Bloodwind Talent [Damage Increase] Lv1 Additional Attributes Rarity: ★★☆☆☆
26495;Blood Raider Advanced Rune;+ Challenge Raider Bloodbrawl Talent [Combat Skill] Lv1 Additional Attributes Rarity: ★☆☆☆☆
27409;Blood Raider Advanced Rune;+ Reaper Shadowbind Talent [True Blood Mail] Lv1 Additional Attributes Rarity: ★★★★★ (True Rune)
27410;Blood Raider Advanced Rune;+ Reaper Bloodwind Talent [True Tearing Gale] Lv1 Additional Attributes Rarity: ★★★★★ (True Rune)
28296;Blood Raider Advanced Rune;+ Reaper Bloodbrawl Talent [True Blood Blast] Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
28297;Blood Raider Advanced Rune;+ Reaper Bloodwind Talent [True Crimson Vortex] Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
28298;Blood Raider Advanced Rune;+ Reaper Bloodbrawl Talent [True Hatred] Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
28299;Blood Raider Advanced Rune;+ Reaper Shadowbind Talent [True Shadow Miasma] Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27686;Tormentor Normal Rune;Hellfire Tormentor: Burn Lv1 Additional Attributes Rarity: ★☆☆☆☆
27687;Tormentor Normal Rune;Hellfire Tormentor: Incinerate Lv1 Additional Attributes Rarity: ★★☆☆☆
27688;Tormentor Normal Rune;Hellfire Tormentor: Inflame Lv1 Additional Attributes Rarity: ★★★★☆
27689;Tormentor Normal Rune;Hellfire Tormentor: Hellfire Lv1 Additional Attributes Rarity: ★☆☆☆☆
27690;Tormentor Normal Rune;Hellfire Tormentor: Pyrokinesis Lv1 Additional Attributes Rarity∶★★★☆☆
27691;Tormentor Normal Rune;Hellfire Tormentor: Pyrokinesis Lv1 Additional Attributes Rarity∶★★★☆☆
27692;Tormentor Normal Rune;Hellfire Tormentor: Ember Lv1 Additional Attributes Rarity: ★★★★☆
27693;Tormentor Normal Rune;Hellfire Tormentor: Undying Heartfire Lv1 Additional Attributes Rarity: ★★☆☆☆
27694;Tormentor Normal Rune;Hellfire Tormentor: Hyperheat Lv1 Additional Attributes Rarity: ★★★★☆
27695;Tormentor Normal Rune;Hellfire Tormentor: Firebath Lv1 Additional Attributes Rarity∶★★★★★
27696;Tormentor Normal Rune;Hellfire Tormentor: Inferno Rain Lv1 Additional Attributes Rarity∶★★★★★ 
27697;Tormentor Normal Rune;Hellfire Tormentort: Ignite Lv1 Additional Attributes Rarity: ★★★★☆ 
27698;Tormentor Normal Rune;Hellfire Tormentort: True Inferno Rain Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27699;Tormentor Normal Rune;Hellfire Tormentor: True Ignite Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27700;Tormentor Normal Rune;Torture Tormentor: Torture Mastery Lv1 Additional Attributes Rarity: ★☆☆☆☆
27701;Tormentor Normal Rune;Torture Tormentor: Mental Abuse Lv1 Additional Attributes Rarity∶★★★☆☆
27702;Tormentor Normal Rune;Torture Tormentor: Pricking Lv1 Additional Attributes Rarity: ★☆☆☆☆
27703;Tormentor Normal Rune;Torture Tormentor: Evil Breath Lv1 Additional Attributes Rarity∶★★★☆☆
27704;Tormentor Normal Rune;Torture Tormentor: Cursed Seed Lv1 Additional Attributes Rarity: ★★☆☆☆
27705;Tormentor Normal Rune;Torture Tormentor: Styx Ghost Lv1 Additional Attributes Rarity: ★★★★☆
27706;Tormentor Normal Rune;Torture Tormentor: Hopeless Lv1 Additional Attributes Rarity∶★★★★★
27707;Tormentor Normal Rune;Torture Tormentor: Wither Lv1 Additional Attributes Rarity: ★★★★☆
27708;Tormentor Normal Rune;Torture Tormentor: Cruelty Lv1 Additional Attributes Rarity∶★★★★★
27709;Tormentor Normal Rune;Torture Tormentor: Bloodmelt Lv1 Additional Attributes Rarity: ★★☆☆☆
27710;Tormentor Normal Rune;Torture Tormentor: Styx Ferry Lv1 Additional Attributes Rarity∶★★★★★ 
27711;Tormentor Normal Rune;Torture Tormentor: Abusive IntentionLv1 Additional Attributes Rarity∶★★★★★ 
27712;Tormentor Normal Rune;Torture Tormentor: True Styx Ferry Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27713;Tormentor Normal Rune;Torture Tormentor: True Abusive Intention Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27714;Tormentor Normal Rune;Darkpact Tormentor: Alien Force Lv1 Additional Attributes Rarity: ★☆☆☆☆
27715;Tormentor Normal Rune;Darkpact Tormentor: Demon Contract Lv1 Additional Attributes Rarity∶★★★☆☆
27716;Tormentor Normal Rune;Darkpact Tormentor: Diabolic Advent Lv1 Additional Attributes Rarity: ★★☆☆☆
27717;Tormentor Normal Rune;Darkpact Tormentor: Abyss Source Lv1 Additional Attributes Rarity: ★★☆☆☆
27718;Tormentor Normal Rune;Darkpact Tormentor: Penetration Lv1 Additional Attributes Rarity∶★★★☆☆
27719;Tormentor Normal Rune;Darkpact Tormentor: Crime Buster Lv1 Additional Attributes Rarity∶★★★★★
27720;Tormentor Normal Rune;Darkpact Tormentor: Abyss Bog Lv1 Additional Attributes Rarity∶★★★★★
27721;Tormentor Normal Rune;Darkpact Tormentor: Amplify Strength Lv1 Additional Attributes Rarity: ★★★★☆
27722;Tormentor Normal Rune;Darkpact Tormentor: Power Suppression Lv1 Additional Attributes Rarity: ★★★★☆
27723;Tormentor Normal Rune;Darkpact Tormentor: Origin of Sin LV1 Additional Attute rarity: ★★★★☆
27724;Tormentor Normal Rune;Darkpact Tormentor: Living Hunt Lv1 Additional Attributes Rarity: ★★★★☆ 
27725;Tormentor Normal Rune;Darkpact Tormentor: Primal Power Lv1 Additional Attributes Rarity∶★★★★★ 
27726;Tormentor Normal Rune;Darkpact Tormentor: True Living Hunt Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27727;Tormentor Normal Rune;Darkpact Tormentor: True Primal Power Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27728;Tormentor Advanced Rune;Hellfire Tormentor: Burn Lv1 Additional Attributes Rarity: ★☆☆☆☆
27729;Tormentor Advanced Rune;Hellfire Tormentor: Incinerate Lv1 Additional Attributes Rarity: ★★☆☆☆
27730;Tormentor Advanced Rune;Hellfire Tormentor: Inflame Lv1 Additional Attributes Rarity: ★★★★☆
27731;Tormentor Advanced Rune;Hellfire Tormentor: Hellfire Lv1 Additional Attributes Rarity: ★☆☆☆☆
27732;Tormentor Advanced Rune;Hellfire Tormentor: Pyrokinesis Lv1 Additional Attributes Rarity∶★★★☆☆
27733;Tormentor Advanced Rune;Hellfire Tormentor: Fire Step Lv1 Additional Attributes Rarity∶★★★☆☆
27734;Tormentor Advanced Rune;Hellfire Tormentor: Ember Lv1 Additional Attributes Rarity: ★★★★☆
27735;Tormentor Advanced Rune;Hellfire Tormentor: Undying Heartfire Lv1 Additional Attributes Rarity: ★★☆☆☆
27736;Tormentor Advanced Rune;Hellfire Tormentor: Hyperheat Lv1 Additional Attributes Rarity: ★★★★☆
27737;Tormentor Advanced Rune;Hellfire Tormentor: Firebath Lv1 Additional Attributes Rarity∶★★★★★
27738;Tormentor Advanced Rune;Hellfire Tormentort: Inferno Rain Lv1 Additional Attributes Rarity∶★★★★★ 
27739;Tormentor Advanced Rune;Hellfire Tormentor: Ignite Lv1 Additional Attributes Rarity: ★★★★☆ 
27740;Tormentor Advanced Rune;Hellfire Tormentor: True Inferno Rain Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27741;Tormentor Advanced Rune;Hellfire Tormentor: True Ignite Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27742;Tormentor Advanced Rune;Torture Tormentor: Torture Mastery Lv1 Additional Attributes Rarity: ★☆☆☆☆
27743;Tormentor Advanced Rune;Torture Tormentor: Mental Abuse Lv1 Additional Attributes Rarity∶★★★☆☆
27744;Tormentor Advanced Rune;Torture Tormentor: Pricking Lv1 Additional Attributes Rarity: ★☆☆☆☆
27745;Tormentor Advanced Rune;Torture Tormentor: Evil Breath Lv1 Additional Attributes Rarity∶★★★☆☆
27746;Tormentor Advanced Rune;Torture Tormentor: Cursed Seed Lv1 Additional Attributes Rarity: ★★☆☆☆
27747;Tormentor Advanced Rune;Torture Tormentor: Syx Ghost Lv1 Additional Attributes Rarity: ★★★★☆
27748;Tormentor Advanced Rune;Torture Tormentor: Hopeless Lv1 Additional Attributes Rarity∶★★★★★
27749;Tormentor Advanced Rune;Torture Tormentor: Wither Lv1 Additional Attributes Rarity: ★★★★☆
27750;Tormentor Advanced Rune;Torture Tormentor: Cruelty Lv1 Additional Attributes Rarity∶★★★★★
27751;Tormentor Advanced Rune;Torture Tormentor: Bloodmelt Lv1 Additional Attributes Rarity: ★★☆☆☆
27752;Tormentor Advanced Rune;Torture Tormentor: Styx Ferry Lv1 Additional Attributes Rarity∶★★★★★ 
27753;Tormentor Advanced Rune;Torture Tormentor: Abusive Intention Lv1 Additional Attributes Rarity∶★★★★★ 
27754;Tormentor Advanced Rune;Torture Tormentor: True Styx Ferry Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27755;Tormentor Advanced Rune;Torture Tormentor: True Abusive Intention Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27756;Tormentor Advanced Rune;Darkpact Tormentor: Alien Force Lv1 Additional Attributes Rarity: ★☆☆☆☆
27757;Tormentor Advanced Rune;Darkpact Tormentor: Demon Contract Lv1 Additional Attributes Rarity∶★★★☆☆
27758;Tormentor Advanced Rune;Darkpact Tormentor: Diabolic Advent Lv1 Additional Attributes Rarity: ★★☆☆☆
27759;Tormentor Advanced Rune;Darkpact Tormentor: Abyss Source Lv1 Additional Attributes Rarity: ★★☆☆☆
27760;Tormentor Advanced Rune;Darkpact Tormentor: Penetration Lv1 Additional Attributes Rarity∶★★★☆☆
27761;Tormentor Advanced Rune;Darkpact Tormentor: Crime Buster Lv1 Additional Attributes Rarity∶★★★★★
27762;Tormentor Advanced Rune;Darkpact Tormentor: Abyss Bog Lv1 Additional Attributes Rarity∶★★★★★
27763;Tormentor Advanced Rune;Darkpact Tormentor: Amplify Strength Lv1 Additional Attributes Rarity: ★★★★☆
27764;Tormentor Advanced Rune;Darkpact Tormentor: Power Suppression Lv1 Additional Attributes Rarity: ★★★★☆
27765;Tormentor Advanced Rune;Darkpact Tormentor: Origin of Sin LV1 Additional Attute rarity: ★★★★☆
27766;Tormentor Advanced Rune;Darkpact Tormentor: Living Hunt Lv1 Additional Attributes Rarity: ★★★★☆ 
27767;Tormentor Advanced Rune;Darkpact Tormentor: Primal Power Lv1 Additional Attributes Rarity∶★★★★★ 
27768;Tormentor Advanced Rune;Darkpact Tormentor: True Living Hunt+ Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
27769;Tormentor Advanced Rune;Darkpact Tormentor: True Primal Power Lv1 Additional Attributes Rarity∶★★★★★ (True Rune)
39004;Ranger_Normal_Rune_01;Sky Shot Ranger (Concentration) Lv +1 Additional attribute rarity∶★★☆☆☆
39005;Ranger_Normal_Rune_02;Sky Shot Ranger (Rain Fall) Lv +1 Additional attribute rarity∶★★★☆☆ 
39006;Ranger_Normal_Rune_03;Sky Shot Ranger (Defeat Weakness) Lv +1\rAdditional attribute rarity∶★★★★☆
39007;Ranger_Normal_Rune_04;Sky Shot Ranger (Lethal Aim) Lv +1 Additional attribute rarity∶★★★☆☆
39008;Ranger_Normal_Rune_05;Sky Shot Ranger (Wind Scourge) Lv +1 Additional attribute rarity∶★★☆☆☆
39009;Ranger_Normal_Rune_06;Sky Shot Ranger (Tactical Roll) Lv +1 Additional attribute rarity∶★★★★★
39010;Ranger_Normal_Rune_07;Sky Shot Ranger (Nature's Touch) Lv +1 Additional attribute rarity∶★☆☆☆☆
39011;Ranger_Normal_Rune_08;Sky Shot Ranger (Sharp Tip) Lv +1 Additional attribute rarity∶★★★☆☆ 
39012;Ranger_Normal_Rune_09;Sky Shot Ranger (Weakening Bound) Lv +1 Additional attribute rarity∶★★☆☆☆
39013;Ranger_Normal_Rune_10;Sky Shot Ranger (Lunar Blessing) Lv +1 Additional attribute rarity∶★★★★★ 
39014;Ranger_Normal_Rune_11;Sky Shot Ranger (True Rain Fall) Lv +1 Additional attribute rarity∶★★★★☆ (True Rune)
39015;Ranger_Normal_Rune_12;Sky Shot Ranger (Curse Arrow) Lv +1 Additional attribute rarity∶★★★★☆
39016;Ranger_Normal_Rune_13;Sky Shot Ranger (Elegance) Lv +1 Additional attribute rarity∶★★☆☆☆
39017;Ranger_Normal_Rune_14;Sky Shot Ranger (True Sharp Tip) Lv +1 Additional attribute rarity∶★★★★★ (True Rune)
39018;Ranger_Normal_Rune_15;Hunt Ranger (Charge Mastery) Lv +1 Additional attribute rarity∶★★☆☆☆
39019;Ranger_Normal_Rune_16;Hunt Ranger (Wind Howl) Lv +1 Additional attribute rarity∶★★★☆☆
39020;Ranger_Normal_Rune_17;Hunt Ranger (Shuttle) Lv +1 Additional attribute rarity∶★★★☆☆
39021;Ranger_Normal_Rune_18;Hunt Ranger (Waltz) Lv +1 Additional attribute rarity∶★★★☆☆ 
39022;Ranger_Normal_Rune_19;Hunt Ranger (True Waltz) Lv +1 Additional attribute rarity∶★★★★☆ (True Rune)
39023;Ranger_Normal_Rune_20;Hunt Ranger (Hunter's Mark) Lv +1 Additional attribute rarity∶★★★☆☆
39024;Ranger_Normal_Rune_21;Hunt Ranger (Shadow Skip) Lv +1 Additional attribute rarity∶★★★☆☆
39025;Ranger_Normal_Rune_22;Hunt Ranger (Blade Dash) Lv +1 Additional attribute rarity∶★★★★☆ 
39026;Ranger_Normal_Rune_23;Hunt Ranger (True Blade Dash) Lv +1 Additional attribute rarity∶★★★★★ (True Rune)
39027;Ranger_Normal_Rune_24;Hunt Ranger (Assisted Shot) Lv +1 Additional attribute rarity∶★★★☆☆
39028;Ranger_Normal_Rune_25;Hunt Ranger (Deadly Hunter) Lv +1 Additional attribute rarity∶★★★★★
39029;Ranger_Normal_Rune_26;Hunt Ranger (Break Free) Lv +1 Additional attribute rarity∶★★☆☆☆
39030;Ranger_Normal_Rune_27;Hunt Ranger (Hunting Season) Lv +1 Additional attribute rarity∶★★★★★ 
39031;Ranger_Normal_Rune_28;Nature Ranger\rElf (Phantom Bud) Lv +1\rDemon (Snake Bud) Lv +1 Additional attribute rarity∶★☆☆☆☆
39032;Ranger_Normal_Rune_29;Nature Ranger (Forest Feast) Lv +1 Additional attribute rarity∶★☆☆☆☆
39033;Ranger_Normal_Rune_30;Nature Ranger (Hunt Lord's Mark) Lv +1 Additional attribute rarity∶★★★☆☆
39034;Ranger_Normal_Rune_31;Nature Ranger (Shattering Arrow) Lv +1 Additional attribute rarity∶★★★☆☆
39035;Ranger_Normal_Rune_32;Nature Ranger (Whisper Mark) Lv +1 Additional attribute rarity∶★★★★☆
39036;Ranger_Normal_Rune_33;Nature Ranger (Revived Growth) Lv +1 Additional attribute rarity∶★★★☆☆
39037;Ranger_Normal_Rune_34;Nature Ranger (Woodland Gift) Lv +1 Additional attribute rarity∶★★☆☆☆
39038;Ranger_Normal_Rune_35;Nature Ranger (Sky Dance Flower) Lv +1 Additional attribute rarity∶★★★★★ 
39039;Ranger_Normal_Rune_36;Nature Ranger (Rainforest Shield) Lv +1 Additional attribute rarity∶★★★★★
39040;Ranger_Normal_Rune_37;Nature Ranger (Jungle Guardian) Lv +1 Additional attribute rarity∶★★★★☆ 
39041;Ranger_Normal_Rune_38;Nature Ranger (True Sky Dance Flower) Lv +1 Additional attribute rarity∶★★★★★ (True Rune)
39042;Ranger_Normal_Rune_39;Nature Ranger (Eaten Raw) Lv +1 Additional attribute rarity∶★★★☆☆
39043;Ranger_Advanced_Rune_01;Sky Shot Ranger (Concentration) Lv +1 Additional attribute rarity∶★★☆☆☆
39044;Ranger_Advanced_Rune_02;Sky Shot Ranger (Rain Fall) Lv +1 Additional attribute rarity∶★★★☆☆ 
39045;Ranger_Advanced_Rune_03;Sky Shot Ranger (Defeat Weakness) Lv +1 Additional attribute rarity∶★★★★☆
39046;Ranger_Advanced_Rune_04;Sky Shot Ranger (Lethal Aim) Lv +1 Additional attribute rarity∶★★★☆☆
39047;Ranger_Advanced_Rune_05;Sky Shot Ranger (Wind Scourge) Lv +1 Additional attribute rarity∶★★☆☆☆
39048;Ranger_Advanced_Rune_06;Sky Shot Ranger (Tactical Roll) Lv +1 Additional attribute rarity∶★★★★★
39049;Ranger_Advanced_Rune_07;Sky Shot Ranger (Nature's Touch) Lv +1 Additional attribute rarity∶★☆☆☆☆
39050;Ranger_Advanced_Rune_08;Sky Shot Ranger (Sharp Tip) Lv +1 Additional attribute rarity∶★★★☆☆ 
39051;Ranger_Advanced_Rune_09;Sky Shot Ranger (Weakening Bound) Lv +1 Additional attribute rarity∶★★☆☆☆
39052;Ranger_Advanced_Rune_10;Sky Shot Ranger (Lunar Blessing) Lv +1 Additional attribute rarity∶★★★★★ 
39053;Ranger_Advanced_Rune_11;Sky Shot Ranger (True Rain Fall) Lv +1 Additional attribute rarity∶★★★★☆ (True Rune)
39054;Ranger_Advanced_Rune_12;Sky Shot Ranger (Curse Arrow) Lv +1 Additional attribute rarity∶★★★★☆
39055;Ranger_Advanced_Rune_13;Sky Shot Ranger (Elegance) Lv +1 Additional attribute rarity∶★★☆☆☆
39056;Ranger_Advanced_Rune_14;Sky Shot Ranger (True Sharp Tip) Lv +1 Additional attribute rarity∶★★★★★ (True Rune)
39057;Ranger_Advanced_Rune_15;Hunt Ranger (Charge Mastery) Lv +1 Additional attribute rarity∶★★☆☆☆
39058;Ranger_Advanced_Rune_16;Hunt Ranger (Wind Howl) Lv +1 Additional attribute rarity∶★★★☆☆
39059;Ranger_Advanced_Rune_17;Sky Shot Ranger (Shuttle) Lv +1 Additional attribute rarity∶★★★☆☆
39060;Ranger_Advanced_Rune_18;Hunt Ranger (Waltz) Lv +1 Additional attribute rarity∶★★★☆☆ 
39061;Ranger_Advanced_Rune_19;Hunt Ranger (True Waltz) Lv +1 Additional attribute rarity∶★★★★☆ (True Rune)
39062;Ranger_Advanced_Rune_20;Hunt Ranger (Hunter's Mark) Lv +1 Additional attribute rarity∶★★★☆☆
39063;Ranger_Advanced_Rune_21;Hunt Ranger (Shadow Skip) Lv +1 Additional attribute rarity∶★★★☆☆
39064;Ranger_Advanced_Rune_22;Hunt Ranger (Blade Dash) Lv +1 Additional attribute rarity∶★★★★☆ 
39065;Ranger_Advanced_Rune_23;Hunt Ranger (True Blade Dash) Lv +1 Additional attribute rarity∶★★★★★ (True Rune)
39066;Ranger_Advanced_Rune_24;Hunt Ranger (Assisted Shot) Lv +1 Additional attribute rarity∶★★★☆☆
39067;Ranger_Advanced_Rune_25;Hunt Ranger (Deadly Hunter) Lv +1 Additional attribute rarity∶★★★★★
39068;Ranger_Advanced_Rune_26;Hunt Ranger (Break Free) Lv +1 Additional attribute rarity∶★★☆☆☆
39069;Ranger_Advanced_Rune_27;Hunt Ranger (Hunting Season) Lv +1 Additional attribute rarity∶★★★★★ 
39070;Ranger_Advanced_Rune_28;Nature Ranger\rElf ( Phantom Bud) Lv +1\rDemon (Snake Bud) Additional attribute rarity∶★☆☆☆☆
39071;Ranger_Advanced_Rune_29;Nature Ranger (Forest Feast) Lv +1 Additional attribute rarity∶★☆☆☆☆
39072;Ranger_Advanced_Rune_30;Nature Ranger (Hunt Lord's Mark) Lv +1 Additional attribute rarity∶★★★☆☆
39073;Ranger_Advanced_Rune_31;Nature Ranger (Shattering Arrow) Lv +1 Additional attribute rarity∶★★★☆☆
39074;Ranger_Advanced_Rune_32;Nature Ranger (Whisper Mark) Lv +1 Additional attribute rarity∶★★★★☆
39075;Ranger_Advanced_Rune_33;Nature Ranger (Revived Growth) Lv +1 Additional attribute rarity∶★★★☆☆
39076;Ranger_Advanced_Rune_34;Nature Ranger (Woodland Gift) Lv +1 Additional attribute rarity∶★★☆☆☆
39077;Ranger_Advanced_Rune_35;Nature Ranger (Sky Dance Flower) Lv +1 Additional attribute rarity∶★★★★★ 
39078;Ranger_Advanced_Rune_36;Nature Ranger (Rainforest Shield) Lv +1 Additional attribute rarity∶★★★★★
39079;Ranger_Advanced_Rune_37;Nature Ranger (Jungle Guardian) Lv +1 Additional attribute rarity∶★★★★☆ 
39080;Ranger_Advanced_Rune_38;Nature Ranger (True Sky Dance Flower) Lv +1 Additional attribute rarity∶★★★★★ (True Rune)
39081;Ranger_Advanced_Rune_39;Nature Ranger (Eaten Raw) Lv +1 Additional attribute rarity∶★★★☆☆
22526;Vampire Normal Rune;Blood Vampire [Blood Demon] Lv +1 Additional attribute rarity: ★★★☆☆
22527;Vampire Normal Rune;Blood Vampire [Seed of Life] Lv +1 Additional attribute rarity: ★★★★★
22528;Vampire Normal Rune;Blood Vampire [Advanced Vampire's Sigil] Lv +1 Additional attribute rarity: ★★☆☆☆
22529;Vampire Normal Rune;Blood Vampire [Evil Blood] Lv +1 Additional attribute rarity: ★★★★☆
22530;Vampire Normal Rune;Blood Vampire [Bloody Evil Strike] Lv +1 Additional attribute rarity: ★★☆☆☆
22531;Vampire Normal Rune;Blood Vampire [Insignia Energy] Lv +1 Additional attribute rarity: ★★★☆☆
22532;Vampire Normal Rune;Blood Vampire [Blood Curse] Lv +1 Additional attribute rarity: ★★★★☆
22533;Vampire Normal Rune;Blood Vampire [Blood Feast] Lv +1 Additional attribute rarity: ★★★☆☆
22534;Vampire Normal Rune;Blood Vampire [Night Escape] Lv +1 Additional attribute rarity: ★☆☆☆☆
22535;Vampire Normal Rune;Blood Vampire [Stagnate] Lv +1 Additional attribute rarity: ★★☆☆☆
22536;Vampire Normal Rune;Dark Vampire [Seed of Darkness] Lv +1 Additional attribute rarity: ★★★★★
22537;Vampire Normal Rune;Dark Vampire [Demon of Darkness] Lv +1 Additional attribute rarity: ★★★☆☆
22538;Vampire Normal Rune;Dark Vampire [Advanced Dark Ripple] Lv +1 Additional attribute rarity: ★★★☆☆
22539;Vampire Normal Rune;Dark Vampire [Feast] Lv +1 Additional attribute rarity: ★☆☆☆☆
22540;Vampire Normal Rune;Dark Vampire [Mana Explosion] Lv +1 Additional attribute rarity: ★★★★★
22541;Vampire Normal Rune;Dark Vampire [Darkness Invasion] Lv +1 Additional attribute rarity: ★★★☆☆
22542;Vampire Normal Rune;Dark Vampire [Sprout] Lv +1 Additional attribute rarity: ★★★☆☆
22543;Vampire Normal Rune;Dark Vampire [Force of Shadow] Lv +1 Additional attribute rarity: ★★★★☆
22544;Vampire Normal Rune;Dark Vampire [Eyes of Darkness] Lv +1 Additional attribute rarity: ★☆☆☆☆
22545;Vampire Normal Rune;Dark Vampire [Darkened Wrath Kill] Lv +1 Additional attribute rarity: ★★☆☆☆
22546;Vampire Normal Rune;Inferno Vampire [Inferno Blessing] Lv +1 Additional attribute rarity: ★★★☆☆
22547;Vampire Normal Rune;Inferno Vampire [Underworld Scorching] Lv +1 Additional attribute rarity: ★★★★☆
22548;Vampire Normal Rune;Inferno Vampire [Flame Force] Lv +1 Additional attribute rarity: ★☆☆☆☆
22549;Vampire Normal Rune;Inferno Vampire [Inferno Bat] Lv +1 Additional attribute rarity: ★★★★★
22550;Vampire Normal Rune;Inferno Vampire [Soul Burn] Lv +1  Additional Attributes Rarity: ★★★☆☆
22551;Vampire Normal Rune;Inferno Vampire [Feast] Lv +1 Additional attribute rarity: ★★★★☆
22552;Vampire Normal Rune;Inferno Vampire [Flash Bat] Lv +1 Additional attribute rarity: ★☆☆☆☆
22553;Vampire Normal Rune;Inferno Vampire [Hand of Flame] Lv +1 Additional attribute rarity: ★★★★★
22554;Vampire Normal Rune;Inferno Vampire [Burning Heaven] Lv +1 Additional attribute rarity: ★☆☆☆☆
22555;Vampire Normal Rune;Inferno Vampire [Flame Fiend] Lv +1  Additional Attributes Rarity: ★★★☆☆
24201;Vampire Normal Rune (R);Blood Vampire  (True Seed of Life) Lv1  Additional Attributes Rarity: ★★★★★ (True Rune)
24202;Vampire Normal Rune (R);Blood Vampire  (True Blood Curse) Lv1  Additional Attributes Rarity: ★★★★☆ (True Rune)
24203;Vampire Normal Rune (R);Dark Vampire (True Seed of Darkness) Lv1  Additional Attributes Rarity: ★★★★★ (True Rune)
24204;Vampire Normal Rune (R);Dark Vampire (True Mana Explosion) Lv1  Additional Attributes Rarity: ★★★★★ (True Rune)
24205;Vampire Normal Rune (R);Inferno Vampire  (True Inferno Bat) Lv1  Additional Attributes Rarity: ★★★★★ (True Rune)
24206;Vampire Normal Rune (R);Inferno Vampire [True Hand of Flame] Lv +1  Additional Attributes Rarity: ★★★★★ (True Rune)
24207;Vampire Normal Rune (R);Blood Vampire  (Batwing Shadow) Lv1  Additional Attributes Rarity: ★★★★☆
24208;Vampire Normal Rune (R);Blood Vampire  (Blood Knowledge) Lv1  Additional Attributes Rarity: ★★★☆☆
24209;Vampire Normal Rune (R);Dark Vampire (Sudden Darkness) Lv1  Additional Attributes Rarity: ★★★★★
24210;Vampire Normal Rune (R);Inferno Vampire  (Hasted Hellfire) Lv1  Additional Attributes Rarity: ★★★☆☆
24211;Vampire Normal Rune (R);Inferno Vampire [Advanced Evil Flame] Lv +1  Additional Attributes Rarity: ★★★☆☆
24212;Vampire Normal Rune (R);Inferno Vampire  (Blazing Charmed Strike) Lv1  Additional Attributes Rarity: ★★★☆☆
22828;Vampire Avanced Rune;Blood Vampire [Blood Demon] Lv +1 Additional attribute rarity: ★★★☆☆
22829;Vampire Avanced Rune;Blood Vampire [Seed of Life] Lv +1 Additional attribute rarity: ★★★★★
22830;Vampire Avanced Rune;Blood Vampire [Advanced Vampire's Sigil] Lv +1 Additional attribute rarity: ★★☆☆☆
22831;Vampire Avanced Rune;Blood Vampire [Evil Blood] Lv +1 Additional attribute rarity: ★★★★☆
22832;Vampire Avanced Rune;Blood Vampire [Bloody Evil Strike] Lv +1 Additional attribute rarity: ★★☆☆☆
22833;Vampire Avanced Rune;Blood Vampire [Insignia Energy] Lv +1 Additional attribute rarity: ★★★☆☆
22834;Vampire Avanced Rune;Blood Vampire [Blood Surge] Lv +1 Additional attribute rarity: ★★★★☆
22835;Vampire Avanced Rune;Blood Vampire [Blood Feast] Lv +1 Additional attribute rarity: ★★★☆☆
22836;Vampire Avanced Rune;Blood Vampire [Night Escape] Lv +1 Additional attribute rarity: ★☆☆☆☆
22837;Vampire Avanced Rune;Blood Vampire [Stagnate] Lv +1 Additional attribute rarity: ★★☆☆☆
22838;Vampire Avanced Rune;Dark Vampire [Seed of Darkness] Lv +1 Additional attribute rarity: ★★★★★
22839;Vampire Avanced Rune;Dark Vampire [Demon of Darkness] Lv +1 Additional attribute rarity: ★★★☆☆
22840;Vampire Avanced Rune;Dark Vampire [Advanced Dark Ripple] Lv +1 Additional attribute rarity: ★★★☆☆
22841;Vampire Avanced Rune;Dark Vampire [Feast] Lv +1 Additional attribute rarity: ★☆☆☆☆
22842;Vampire Avanced Rune;Dark Vampire [Mana Explosion] Lv +1 Additional attribute rarity: ★★★★★
22843;Vampire Avanced Rune;Dark Vampire [Darkness Invasion] Lv +1 Additional attribute rarity: ★★★☆☆
22844;Vampire Avanced Rune;Dark Vampire [Sprout] Lv +1 Additional attribute rarity: ★★★☆☆
22845;Vampire Avanced Rune;Dark Vampire [Force of Shadow] Lv +1 Additional attribute rarity: ★★★★☆
22846;Vampire Avanced Rune;Dark Vampire [Eyes of Darkness] Lv +1 Additional attribute rarity: ★☆☆☆☆
